,comment_id,parent_id,author_name,author_url,comment_text,published_at,like_count,source_id
6098,UgzBUohpWEDPOFApBAV4AaABAg.8zDJOluXGHs9gsm2WTaujQ,UgzBUohpWEDPOFApBAV4AaABAg,@keionanon2025,https://yt3.ggpht.com/FwVfErQmd-uuuYOC-__VY3JVsXxQcPMDoFPZ492S-EWBcCDbtsJIry6wEhlJlXttBpMmeNPLPGQ=s48-c-k-c0x00ffffff-no-rj,"The mic was set up wrong. Normally you have a compressor for these situations, when you are about to start clipping the compressor essentially fades the gain and the sound doesn't distort. Alternatively a limiter does this too, but you would prefer the use of compressors so retain as much as the dynamic range as possible.",2022-10-07T11:14:38Z,0,3
6099,UgwGx3zEu6YT3WSgx5B4AaABAg,,@outscalenone2344,https://yt3.ggpht.com/ytc/AIdro_m6DuLXrtQetNCm-34mvsPLhyK8_8hTbRC1t6nbBSU=s48-c-k-c0x00ffffff-no-rj,"It's 2019 and i still cant believe that she's so calm but at the same time with a BIG FAT STAGE PRESENCE. Once a Queen, always the Queen 👑🔥",2019-08-28T19:50:36Z,7,3
6100,UgzgH4m-nxqZKwgRFcJ4AaABAg,,@imeldaimut1802,https://yt3.ggpht.com/ytc/AIdro_lgJ4sgWyWlVREdYQaFHJ9BdXxg0wIHtEAxGCwrvpy_DlQ=s48-c-k-c0x00ffffff-no-rj,"Who watching in August2019 same as me ☺️☺️☺️
From INDONESIA ❤",2019-08-28T16:04:37Z,0,3
6101,UgzC1qHBcP063lYnWDx4AaABAg,,@kristindross986,https://yt3.ggpht.com/ytc/AIdro_mv3HGbjXdfr3M-i_nvzI4HJd5F8Pi8hPS_3uK94ps=s48-c-k-c0x00ffffff-no-rj,"This is a mass murderer and all of NYC who displaces knows it and gives a shit not. I was at a fashion shoot where THIEF walked in carrying my songs, so to speak, and admitted she just murdered...The East Coast doesn't care; they're pretending she wrote these songs, some of which are so blatantly conservative Republican i.e. Americano about illegal immigration, and Stef-Proper is a liberal.",2019-08-28T15:38:04Z,0,3
6102,UgyKM7FAnu-mcaHL7254AaABAg,,@joannataguba7497,https://yt3.ggpht.com/ytc/AIdro_ne6Ugp10DN7wq3KH8CYh9a8AJt-zHvaSbRsHOwSwZAnEw=s48-c-k-c0x00ffffff-no-rj,she had teal hair?,2019-08-28T04:05:59Z,1,3
6103,UgyKM7FAnu-mcaHL7254AaABAg.8z9txwSKiYV8zBJMuMOcrB,UgyKM7FAnu-mcaHL7254AaABAg,@jeremy-iq2wl,https://yt3.ggpht.com/ytc/AIdro_ksqs2yXYMmRYBIbmhrbgEJ6MoxGF2mfHpk-kecLSJbAaM=s48-c-k-c0x00ffffff-no-rj,Joanna Taguba its a wig,2019-08-28T17:15:58Z,1,3
6104,UgwEhfmcZLK2NWqEfcV4AaABAg,,@imjay.l15,https://yt3.ggpht.com/jYsVDcF-zks1SuGPpsIFmA5lUGVLxqVNiC3ICiqRIhcr5SJkzQAOTCk5VMvlsetpjs6FGK_d9p8=s48-c-k-c0x00ffffff-no-rj,"seeing this now, I see how ahead of her time she was, she was so criticized for her looks and her shows, but Gaga is the future guys, now everybody is taking inspiration from this wow a legend 💛",2019-08-27T15:07:02Z,2,3
6105,UgwEhfmcZLK2NWqEfcV4AaABAg.8z8VoiD-aBZ8z8eXcLXad0,UgwEhfmcZLK2NWqEfcV4AaABAg,@taufiqteo8468,https://yt3.ggpht.com/ytc/AIdro_lmDCJoIaG9rKdUF6fuJfqQKJrsP2RmB_lDP7SMW4MzjJU=s48-c-k-c0x00ffffff-no-rj,The old Gaga yes. The new not so much as she’s no longer breaking boundaries in pop music,2019-08-27T16:31:56Z,0,3
6106,UgwEhfmcZLK2NWqEfcV4AaABAg.8z8VoiD-aBZ8zAzXbzdfH9,UgwEhfmcZLK2NWqEfcV4AaABAg,@taufiqteo8468,https://yt3.ggpht.com/ytc/AIdro_lmDCJoIaG9rKdUF6fuJfqQKJrsP2RmB_lDP7SMW4MzjJU=s48-c-k-c0x00ffffff-no-rj,Bob Toronja i think you’re looking for the word “boring “! I really miss and love the old crazy Gaga. Find the current her boring and meh,2019-08-28T14:13:55Z,0,3
6107,UgxP0qigXa3g27gopTd4AaABAg,,@rogenebulfa928,https://yt3.ggpht.com/ytc/AIdro_l0ukTRbCR6obLIbrrAon_pBIiZQjSCgTY5csj0R6s=s48-c-k-c0x00ffffff-no-rj,August 2019 and I'm hereeeee,2019-08-27T04:54:26Z,2,3
6108,UgwQwYPwqr5AExLMjWB4AaABAg,,@rjh6037,https://yt3.ggpht.com/ytc/AIdro_nCGfS9UP_Am2PvLjkKXPhqNeWcH2H-uXirgARroYs=s48-c-k-c0x00ffffff-no-rj,To dance that actively and sing you basically have to be as fit as an athlete.,2019-08-26T23:34:46Z,9056,3
6109,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B96C83qmGfOQ,UgwQwYPwqr5AExLMjWB4AaABAg,@shreefaalmass6901,https://yt3.ggpht.com/ytc/AIdro_kcNUPIrgy-1W532UanxaOp6_zbluq5C8uNPfngDlc=s48-c-k-c0x00ffffff-no-rj,RJ H kpop idols has entered the chat,2020-03-14T21:07:38Z,469,3
6110,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B96Ol19c8Bx9,UgwQwYPwqr5AExLMjWB4AaABAg,@donaa7983,https://yt3.ggpht.com/ytc/AIdro_mSmtxt_HN3XFPMDZteYwXHulwbF9dhrO-6W6iPPfo=s48-c-k-c0x00ffffff-no-rj,Niall Edwards that’s so ignorant lmao,2020-03-19T18:47:40Z,106,3
6111,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B96QcFlcQtyB,UgwQwYPwqr5AExLMjWB4AaABAg,@nialledwards,https://yt3.ggpht.com/Tv1Fif8jg0hY0Sd_Ue7MxFg3zluSnrSpqMTSbCBNpuip1yV3Z0ggYEyjw3d2698ML_hNt6xRTQ=s48-c-k-c0x00ffffff-no-rj,@@donaa7983 okay.,2020-03-20T12:09:30Z,21,3
6112,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B96VOw6tYTPW,UgwQwYPwqr5AExLMjWB4AaABAg,@d3ppy187,https://yt3.ggpht.com/RRAw0qhGcHWuwT8B42D8WM2c_JOKW7_QMUJLlQarUtEsHGt8Sh5AFu0cqfeF7kOePQGYGWqwYzc=s48-c-k-c0x00ffffff-no-rj,"@@nialledwards some only have backup audio not all of the groups are like that, they have difficult choreography and have great voices aswell.",2020-03-22T08:40:33Z,190,3
6113,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97F9JMrls-D,UgwQwYPwqr5AExLMjWB4AaABAg,@mincriss1850,https://yt3.ggpht.com/ytc/AIdro_nHL_sLiLvs76-GdKNLup8yjfxP3_-TBED9g3fpUbzWyjTw=s48-c-k-c0x00ffffff-no-rj,@@pancakerainbow6678 they are not at the level of gaga,2020-04-09T21:47:36Z,115,3
6114,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97HSC8wBu4O,UgwQwYPwqr5AExLMjWB4AaABAg,@erinmml,https://yt3.ggpht.com/3lZ3ocfWb4cwGSpJtpxwIS8DLyxQYSTM_FgvUpJVOo-ad0NDenz_UTz41gfYuoQDBPg6lt5LSA=s48-c-k-c0x00ffffff-no-rj,**musical theater kids have joined the chat**,2020-04-10T19:11:07Z,75,3
6115,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97VqosQC8ch,UgwQwYPwqr5AExLMjWB4AaABAg,@mingyusunbaenim27,https://yt3.ggpht.com/ytc/AIdro_kyZxmw-WQIebljua_4sauZXe0PPwBzjuKeWJJCnpQUF8g=s48-c-k-c0x00ffffff-no-rj,"ok about the kpop idol argument here,  kpop fans you gotta admit that idols use loud playback when they perform and no offense, they do can sing.. it was just gaga here literally has 5% of playback only",2020-04-16T09:24:22Z,182,3
6116,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97n_FOjw7ln,UgwQwYPwqr5AExLMjWB4AaABAg,@shawnshubbo7727,https://yt3.ggpht.com/ytc/AIdro_nuUQrSKJqP84uMRmJtVTjgAR9Q23rWrjn13H7eW4oReA=s48-c-k-c0x00ffffff-no-rj,The Hylian no they really don’t,2020-04-23T15:56:25Z,4,3
6117,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97qjLr2imvx,UgwQwYPwqr5AExLMjWB4AaABAg,@emeraldluana1098,https://yt3.ggpht.com/ytc/AIdro_leeiqTZNNooPB6V0GsXlaMupQYp9Q5mxrcE2Mj3us=s48-c-k-c0x00ffffff-no-rj,"Mingyu SunBaENim I mean sure they do have a playback but that’s just the background music but kpop idols have been trainees first and they train for a couple years to be able to dance and sing at the same time, I do agree that kpop idols use more play back but they dance way more than gaga but still similar, but either way gaga and kpop idols are very talented in multitasking :3",2020-04-24T21:22:24Z,51,3
6118,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97wwJ5T7y-E,UgwQwYPwqr5AExLMjWB4AaABAg,@Fish-rc5it,https://yt3.ggpht.com/ytc/AIdro_kI9fCD7zuPj_h20w7GvKYlBupXCYzyK4fQzMNJviLJ9hg=s48-c-k-c0x00ffffff-no-rj,Have you seen my wig don’t bring Kpop into this. Smh you stans need to g o.,2020-04-27T07:11:03Z,20,3
6119,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B97xZkiV0sb7,UgwQwYPwqr5AExLMjWB4AaABAg,@rahwaniramzi4136,https://yt3.ggpht.com/ytc/AIdro_lbdDwcefAlWtUNY-ia8XezyZpXY9HiU_QSJa43XyAgGpU=s48-c-k-c0x00ffffff-no-rj,@@nialledwards well not really. most of them have beautiful and powerful voice thanks to their years of training. but lady gaga is one of the best singer in the entire world. so lets just dont compare each other because all of them are amazing,2020-04-27T13:04:29Z,55,3
6120,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B984lFbMfrCN,UgwQwYPwqr5AExLMjWB4AaABAg,@mincriss1850,https://yt3.ggpht.com/ytc/AIdro_nHL_sLiLvs76-GdKNLup8yjfxP3_-TBED9g3fpUbzWyjTw=s48-c-k-c0x00ffffff-no-rj,@@pancakerainbow6678 and they still having GAGA'S LEVEL,2020-04-30T17:27:37Z,2,3
6121,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B984lOR6ZcDw,UgwQwYPwqr5AExLMjWB4AaABAg,@mincriss1850,https://yt3.ggpht.com/ytc/AIdro_nHL_sLiLvs76-GdKNLup8yjfxP3_-TBED9g3fpUbzWyjTw=s48-c-k-c0x00ffffff-no-rj,"@I'm your Ayen no, next",2020-04-30T17:28:50Z,2,3
6122,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B989v8kFTV8O,UgwQwYPwqr5AExLMjWB4AaABAg,@saygoodbyetoprivacy,https://yt3.ggpht.com/ytc/AIdro_mwRTR9bC143NeZsABGycP_Hn3cgrMSQsh3wuMvISwp0w=s48-c-k-c0x00ffffff-no-rj,"@@nialledwards This is obviously lip-synced too.  When she addresses the crowd you can still hear her main vocal track going at the same time and it's the studio recording.  In parts of it she's actually singing, but they've got an audio tech fading her in and out on the fly, especially during the heavy dance parts.",2020-05-02T17:30:16Z,17,3
6123,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98Ps0v5X9vn,UgwQwYPwqr5AExLMjWB4AaABAg,@sofiaguerrero0969,https://yt3.ggpht.com/461hPMD3xwq51KQf-U-PzONcbxpi9MAtjMcm_XfPU4xICCwXKxybDaIFRyAv584i1Bkih5va5SY=s48-c-k-c0x00ffffff-no-rj,"Shreefa Almass 

Kpop idols are known to faint lmao. They can’t be compared to real performers like Gaga that actually know how to take care of their bodies",2020-05-08T22:10:50Z,25,3
6124,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98_Xwc0pQO1,UgwQwYPwqr5AExLMjWB4AaABAg,@oswaldoruiz3115,https://yt3.ggpht.com/ytc/AIdro_kd0QfiLe_-UMl6zECLS8kRjImMMgDM4XjnkrwYL1o=s48-c-k-c0x00ffffff-no-rj,Does she use the same dancers CUASE I see the black man here I’ve seen him in the halftime show and unrelated note I’ve seen him on dance moms,2020-05-13T01:38:16Z,4,3
6125,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98al1c0C08D,UgwQwYPwqr5AExLMjWB4AaABAg,@aashleymegan,https://yt3.ggpht.com/kIjLrpw3zRTY4kzlHLRG1ShAmXZNVkn2uw1UZye3Bn3kIaDjT6LRLTY9h0YPpXgBRbB3jhCUWQ=s48-c-k-c0x00ffffff-no-rj,ikr sis is a queen indeed 💆✨,2020-05-13T13:00:39Z,3,3
6126,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98dNs0A7s_y,UgwQwYPwqr5AExLMjWB4AaABAg,@darailcruise847,https://yt3.ggpht.com/_0VJfphHJtTf7vMFJGQKgwUf_w2COxuhFXOg3sV5CF7q29p0B76TmKJ3BnMHZhTBcOb-PENc=s48-c-k-c0x00ffffff-no-rj,Oswaldo Ruiz shes has some of the same danders for more than a decade - some time f them have stayed with her since her debut,2020-05-14T13:27:13Z,2,3
6127,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98hQQ2lDc2U,UgwQwYPwqr5AExLMjWB4AaABAg,@alondrazeledon9710,https://yt3.ggpht.com/ytc/AIdro_llStC5Ju_B3vsS8q9UGRdz04kKq-H0n5CMSXQznVHI_pNw=s48-c-k-c0x00ffffff-no-rj,yall just say you hate kpop and gooooo,2020-05-16T03:06:26Z,6,3
6128,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98qsJdv--87,UgwQwYPwqr5AExLMjWB4AaABAg,@heyitsfen,https://yt3.ggpht.com/0B8_8CLw_xu1-WFs1vobkIj3poOwB0ixMgxjXhPhcbovMxxoARtEyWK63nOS5gwckh-v81TlUg=s48-c-k-c0x00ffffff-no-rj,fofiax ok but maybe they’re fainting because they work really hard and give 120% in every performance. Bts literally use breathing masks as soon as they get off stage and staff reported that Jungkook once collapsed right after getting off stage. They work so hard and it’s really a shame that so many people write off their years of training as lip syncing because they have playback. And you can literally hear the playback in this video when she’s doing some of the harder dance moves. I have nothing against lady Gaga I love her music but are you seriously telling me it’s expected of them to not be out of breath after singing and dancing that hard??,2020-05-19T19:12:08Z,13,3
6129,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98vZirKA8pz,UgwQwYPwqr5AExLMjWB4AaABAg,@JesusChrist-em7iy,https://yt3.ggpht.com/ytc/AIdro_kpHmI9jc35_ccyLi6tcWzv8f9W4u0mofG9niVL9LfZ8Q=s48-c-k-c0x00ffffff-no-rj,"@@nialledwards its called back tracks, most have way too loud back, thats why we have mr removed videos, because they are actaully singing you just cant hear because of the back tracks.",2020-05-21T14:57:09Z,19,3
6130,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B98zrKuqdm5J,UgwQwYPwqr5AExLMjWB4AaABAg,@heyrtae6405,https://yt3.ggpht.com/9ynhHBNtv23wUgFoDk_q5aGxjbG38lICAzo0zYnasI3di6jCp3fLV4x1bCYr4wUc-3rXzo4piA=s48-c-k-c0x00ffffff-no-rj,"Niall I know everyone’s telling you but it’s called having “backtracks” it’s not lip syncing if they’re also singing along. It’s just hard to hear because the backtrack is usually higher. Saying they “lip sync” is ignorant since you obviously haven’t watched a single “mr-removed” video. It’s where you can actually hear them sing/rap while dancing, most of the idols are stable 😒 Stop degrading them so you can “lift up” Lady Gaga. It’s annoying, just “lift up” Lady Gaga without degrading artists who have trained *years* to perform on stage. From 1 month-10 years worth of training. I’d recommend you watching MR-Removed videos, it really shows how their hard work has paid off.",2020-05-23T06:56:44Z,7,3
6131,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99-Pe7dOgE2,UgwQwYPwqr5AExLMjWB4AaABAg,@oj9kok933,https://yt3.ggpht.com/ytc/AIdro_k6GZpgnYchZRyi6bCF6l_Y8YHVohZf4q3jIsh03CT4a8w=s48-c-k-c0x00ffffff-no-rj,@@mingyusunbaenim27 i love gaga and kpop but bts is one of the best vocally groups and artist they sing almost always live w not a lot of backtrack so does many other kpop artists,2020-05-23T12:05:19Z,6,3
6132,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B997kTrk3XPq,UgwQwYPwqr5AExLMjWB4AaABAg,@dayanahaha7398,https://yt3.ggpht.com/ytc/AIdro_nblPWnblseLXuMPGk-uNdui-wcsWnIDv8m7BTwndZQpA=s48-c-k-c0x00ffffff-no-rj,@niall just got listen to Ateez-Wonderland you’re welcome,2020-05-26T17:49:57Z,5,3
6133,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99CRBH4Wh70,UgwQwYPwqr5AExLMjWB4AaABAg,@lordc1508,https://yt3.ggpht.com/ytc/AIdro_lmWGlRfpAKP1XmZTQ2J9an7VRcZLVT_A1Pg-BIGzgtIv8=s48-c-k-c0x00ffffff-no-rj,"Shreefa Almass and they get paid barely anything, have to work for hours on end with no sleep or rest. Sony needs to be stopped, they abuse so many people. Not just K-pop stars either.",2020-05-28T13:28:51Z,1,3
6134,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99EQu3mTR72,UgwQwYPwqr5AExLMjWB4AaABAg,@drakesmith4437,https://yt3.ggpht.com/ytc/AIdro_l4_n95cW2SnVcV7vk4tOSBMtWuOhyRo-X2n60JRiUiRe0=s48-c-k-c0x00ffffff-no-rj,"Madonna does it at 61, it’s industry standard now.",2020-05-29T08:04:51Z,0,3
6135,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99J3WV9SWWr,UgwQwYPwqr5AExLMjWB4AaABAg,@gbld3136,https://yt3.ggpht.com/ytc/AIdro_mZoB8odyzxpMcHWB5oqcKWInjFuI-UBUknYzRHaNiyy74=s48-c-k-c0x00ffffff-no-rj,"@@pancakerainbow6678 this is ridiculous, obviously they use lip-sync, the human body can't sing/talk and dance like the pones at the same time. 
(if i write something wrong, i'm sorry, my principal language isn't english).",2020-05-31T03:16:43Z,3,3
6136,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99PcQVCEKjX,UgwQwYPwqr5AExLMjWB4AaABAg,@ma.christinageorginasapico5168,https://yt3.ggpht.com/ytc/AIdro_nGVhxOGyiP45XKLHKISGesVDV2LLOPPMY2Si9Yp2UclAU=s48-c-k-c0x00ffffff-no-rj,"Not To Mention She's IN HEELS!?!?!!??!?? This It In Emojis 💃=Good Dancer,👠=SLAYING AT THOSE HEELS DANG(bonus here OwO)💄=FAB",2020-06-02T16:25:55Z,7,3
6137,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99WScK-SgGF,UgwQwYPwqr5AExLMjWB4AaABAg,@janutumhara72,https://yt3.ggpht.com/ytc/AIdro_ljFzbQL5JUnRB31q4hxRZlimRWDeAc-XaPK5NHwDCwMVg=s48-c-k-c0x00ffffff-no-rj,Mingyu SunBaENim cody ko,2020-06-05T08:06:14Z,0,3
6138,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99__pXNuQkq,UgwQwYPwqr5AExLMjWB4AaABAg,@samuelmartin2061,https://yt3.ggpht.com/ytc/AIdro_nyYsBIOmJBx2t1mF_FRtHDOwldPVNDM5at3frhjMnuMAk=s48-c-k-c0x00ffffff-no-rj,Or a musical theatre performer,2020-06-06T22:34:54Z,2,3
6139,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99d-1cQi6h_,UgwQwYPwqr5AExLMjWB4AaABAg,@lucie_s_,https://yt3.ggpht.com/ytc/AIdro_md5VUxzH5yjyJv_IEGemehUPXnmQvty_gdK0OWc6XAOS-XVJ0B1M0OaXt1Bsp6kPB0PA=s48-c-k-c0x00ffffff-no-rj,What about Beyoncé ?,2020-06-08T06:21:36Z,3,3
6140,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99nlIKabZWp,UgwQwYPwqr5AExLMjWB4AaABAg,@50ksubscriberschallenge19,https://yt3.ggpht.com/ytc/AIdro_lSsg1O_eE6jqPCT4yO1LWRm3ROaGMglTsMLWi5a697uMY=s48-c-k-c0x00ffffff-no-rj,Shreefa Almass KPOP IDOLS are nowhere near LADY GAGAs talent so don’t mention them as if they are on the same league hahahaha I mean I like 2NE1 but KPOP IDOLS in general? No way hahahaha,2020-06-12T10:44:27Z,7,3
6141,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99uL5KC-BTP,UgwQwYPwqr5AExLMjWB4AaABAg,@aerlixr,https://yt3.ggpht.com/iLTf9ODI9wecJfqfPdPtaLSmVNB0A7wdXqxxrnNG_Wq5UDyv2Cj0ySt2eYdDaNUkwjS95X8HQA=s48-c-k-c0x00ffffff-no-rj,@@pancakerainbow6678 it's not a joke it's true.,2020-06-15T00:01:26Z,0,3
6142,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B99yuIVhyDdS,UgwQwYPwqr5AExLMjWB4AaABAg,@arvieldelossantos1867,https://yt3.ggpht.com/ytc/AIdro_nTmtvPVR__gBMXmvY4nr6NoYVbWArr4OmaGJ7SLRulR62d=s48-c-k-c0x00ffffff-no-rj,It's just foolish to compare Lady Gaga to other K-pop acts. Lol.,2020-06-16T18:34:46Z,10,3
6143,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9A0_8z2Mawf,UgwQwYPwqr5AExLMjWB4AaABAg,@melanieflannery5418,https://yt3.ggpht.com/ytc/AIdro_kM4APRkcpbyUFrNZ_Ws1FCQ1jUUOLfDG_ykFxmLq3Zcxg=s48-c-k-c0x00ffffff-no-rj,Niall Well then you know nothing about Kpop. Kpop performers are tired to the point where they need to use inhalers backstage because they can’t breathe from the intense singing and dancing. It’s so obviously not lip synced- you’re just too ignorant to acknowledge it.,2020-06-17T19:27:41Z,3,3
6144,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9A0x8RX8zxX,UgwQwYPwqr5AExLMjWB4AaABAg,@ojosfuriososdesde95,https://yt3.ggpht.com/72Jbz9GdRfQ-KE_NVYTsjZiASnFgt6dkfb-ocOwAb8Rpt6ZNR5l-IUtvVeUvAc6K3WG4yULKLLI=s48-c-k-c0x00ffffff-no-rj,"All this discussion just because some one brought kpop to the table lol .., I love kpop and of course I know all their hardships that all of them went through but please don't compare and Icon that's Lady Gaga when clearly some of you don't know all the hardships that this woman has to pull through to maintain her voice and body to give her 100% in every show and doing it so damn good ...",2020-06-17T22:57:20Z,6,3
6145,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9A9B5cb0h3F,UgwQwYPwqr5AExLMjWB4AaABAg,@Lovedrrunk,https://yt3.ggpht.com/W0c-Fi7ukAxZl1ytLrlayhQTFeUMfX3UJiUjWkowNdaGPHa2f3MYNZuIW7lZsYQ0_BqnhmlmkA=s48-c-k-c0x00ffffff-no-rj,Y'all talking about lip syncing... Y'all haven't heard about Mamamoo and it SHOWS 💀,2020-06-21T03:41:57Z,5,3
6146,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9ABgnwptDgD,UgwQwYPwqr5AExLMjWB4AaABAg,@MorganDC420,https://yt3.ggpht.com/ytc/AIdro_m8TuxAWbEOY-HYHueGlPeMqpatKjOS6avJC9PqTCPc_g=s48-c-k-c0x00ffffff-no-rj,She was so fit for the born this way era,2020-06-22T03:06:14Z,0,3
6147,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AHmiReXddq,UgwQwYPwqr5AExLMjWB4AaABAg,@jacksanne1528,https://yt3.ggpht.com/ytc/AIdro_l7heFH48YXv8mkPMu6eDcXCXJTRRNJOjkN_YbYnxw=s48-c-k-c0x00ffffff-no-rj,It's not for the faint of heart,2020-06-24T11:53:21Z,0,3
6148,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AMkJHi4NUP,UgwQwYPwqr5AExLMjWB4AaABAg,@apinxya,https://yt3.ggpht.com/ytc/AIdro_k6tpxLiZB5osQH0-AK-WaY_BKtvVj9qZABdu35NG6ohWk=s48-c-k-c0x00ffffff-no-rj,and now thats where bts comes in-,2020-06-26T10:08:30Z,0,3
6149,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AU18SiZRKk,UgwQwYPwqr5AExLMjWB4AaABAg,@zurilopz3766,https://yt3.ggpht.com/UbfZg_xxNXedzYA7Kt4TQMZjTJBma7bgvb1472b8oK9hJV8uXBSwfxEGz-arbJM4rnqeo6KN7hI=s48-c-k-c0x00ffffff-no-rj,"Yes, she is a very athlete",2020-06-29T05:59:00Z,0,3
6150,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AgzhZoDDFU,UgwQwYPwqr5AExLMjWB4AaABAg,@andressaursulino5909,https://yt3.ggpht.com/ytc/AIdro_mtN-aAWecPQOJl8n9iBp71IXqYm0AjNkICAlrHWshVWnvs=s48-c-k-c0x00ffffff-no-rj,Amo essa bad romace,2020-07-04T16:07:05Z,1,3
6151,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AkqWIlMkzl,UgwQwYPwqr5AExLMjWB4AaABAg,@mauriceestelle4619,https://yt3.ggpht.com/ytc/AIdro_nVJL1rxCE2d4tGcGtKbzEw6zigAFbjhmb1Gh-CokwQow=s48-c-k-c0x00ffffff-no-rj,"@@melanieflannery5418 but kpop idols perform in groups, so when it's not their turn to sing they can ""rest"" a little bit and catch their breath, meanwhile gaga performs solo so she'd have to carry the performance alone, no pause",2020-07-06T04:03:44Z,13,3
6152,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9AksnmlcG2v,UgwQwYPwqr5AExLMjWB4AaABAg,@sofiaguerrero0969,https://yt3.ggpht.com/461hPMD3xwq51KQf-U-PzONcbxpi9MAtjMcm_XfPU4xICCwXKxybDaIFRyAv584i1Bkih5va5SY=s48-c-k-c0x00ffffff-no-rj,"heyitsfen 

I said nothing about their lip syncing, that’s all you. 
Kpop idols are super talented and I enjoy watching their performances sometimes. I’m not into the cutesy stuff, but I like the ones that have made it big at least in the US because I guess they cater more to this audience? What sucks is that they’re also known to starve to have these ideals body types, which is stick thin, and any idol that has a somewhat curvy body is immediately body shamed. I know you’re smart enough to not deny this fact. It’s evident that it’s all about looks in the kpop world, so while they do work out and stuff, that doesn’t mean they’re taking good care of their bodies.",2020-07-06T04:23:43Z,1,3
6153,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9B3CnROigSL,UgwQwYPwqr5AExLMjWB4AaABAg,@tazmanabarakat6741,https://yt3.ggpht.com/ytc/AIdro_mR1K4yKqY4EkwL3gWwxN6x8uZziXVR_fkCdXii2W8pw7E=s48-c-k-c0x00ffffff-no-rj,Whatever these people say Kpop belongs in trash. Lady Gaga sings without lip singing and dances plus Gaga can take care of herself those trash Kpop people  only collapse because they don't take care of themselves and  they heavily lip sing. Plus BTS and all those other trash people are way below Gaga. Gaga beats them by at least 10000000000000000000000000000000000000000000000000000000000000000 miles.,2020-07-13T16:32:45Z,3,3
6154,UgwQwYPwqr5AExLMjWB4AaABAg.8z6q7_hBb3B9B7B83SEykY,UgwQwYPwqr5AExLMjWB4AaABAg,@euphoria2868,https://yt3.ggpht.com/ytc/AIdro_kElRH4TcYBtlLmW4AucvUfqu5UnmyyxP2qniv2bV8=s48-c-k-c0x00ffffff-no-rj,@@nialledwards true,2020-07-15T05:35:11Z,0,3
